net_worth,cash,shares_held,profit,Drawdown,Volatility
10458.40985107422,74.09002685546878,48,146.87988281250182,0.012464106852919465,0.0062052253037084846
10309.129821777342,74.09002685546878,48,-149.28002929687864,0.02655988136930767,0.007118892790095835
10305.28973388672,74.09002685546878,48,-3.840087890621362,0.026922481867741814,0.007731577958051257
10407.529968261719,74.09002685546878,48,102.24023437499818,0.01726844242897282,0.007700097257066329
10315.849792480469,74.09002685546878,48,-91.68017578125,0.025925347786790544,0.008090445225061246
10317.770202636715,74.09002685546878,48,1.920410156246362,0.02574401295808686,0.008298215844090793
10318.249938964844,74.09002685546878,48,0.479736328128638,0.025698713830397294,0.00830023184596929
10433.450378417969,74.09002685546878,48,115.200439453125,0.014820906354283436,0.00826995286805109
10498.729675292969,74.09002685546878,48,65.279296875,0.008656905357817893,0.008693502066606922
10441.610290527346,74.09002685546878,48,-57.11938476562318,0.014050406229725072,0.008829974463078778
10357.610290527346,74.09002685546878,48,-84.0,0.02198211059067382,0.008908762325083596
10421.450378417969,74.09002685546878,48,63.84008789062318,0.015954006977276114,0.008987066321253134
10472.809997558594,74.09002685546878,48,51.359619140625,0.011104372273533707,0.009133351833566287
10378.729675292969,74.09002685546878,48,-94.080322265625,0.01998791158774468,0.009199806002306729
10456.490173339844,74.09002685546878,48,77.760498046875,0.012645372522650094,0.00942344732334996
10431.529968261719,74.09002685546878,48,-24.960205078125,0.015002241182987465,0.009540308528442518
10378.729675292969,74.09002685546878,48,-52.80029296875,0.01998791158774468,0.009511515198135666
10424.330261230469,74.09002685546878,48,45.6005859375,0.015682073893193645,0.009561661209165124
10431.529968261719,74.09002685546878,48,7.19970703125,0.015002241182987465,0.009635491724795926
10396.009704589844,74.09002685546878,48,-35.520263671875,0.01835624392427628,0.007814014746578717
10449.770202636715,74.09002685546878,48,53.76049804687136,0.013279906105167395,0.007114864550579227
10318.729675292969,74.09002685546878,48,-131.04052734374636,0.02565341470270807,0.006337507038697764
10332.170349121094,74.09002685546878,48,13.440673828125,0.024384278378700587,0.0070415065378602445
10298.569763183597,74.09002685546878,48,-33.60058593749636,0.027557015450258602,0.0066332223471414
10303.849792480469,74.09002685546878,48,5.280029296871362,0.027058448409783224,0.006352760009070016
10268.330261230469,74.09002685546878,48,-35.51953125,0.030412381992098465,0.0063539479272209055
10332.170349121094,74.09002685546878,48,63.840087890625,0.024384278378700587,0.0064019998861620615
10359.529968261719,74.09002685546878,48,27.359619140625,0.021800844920943536,0.005994544436970267
10340.330261230469,74.09002685546878,48,-19.19970703125,0.023613778254142393,0.005820930631052726
10345.129821777342,74.09002685546878,48,4.799560546873181,0.023160579500329636,0.005713859508389698
10388.809997558594,74.09002685546878,48,43.68017578125182,0.01903607663448246,0.005410701453564096
10354.249938964844,74.09002685546878,48,-34.56005859375,0.02229941196141926,0.005302579384072793
10333.610290527346,74.09002685546878,48,-20.63964843749818,0.02424831183665918,0.0051989354667911535
10306.249938964844,74.09002685546878,48,-27.36035156250182,0.026831814453389974,0.004798169255368578
10276.009704589844,74.09002685546878,48,-30.240234375,0.029687250154203065,0.004438390372588779
10276.490173339844,74.09002685546878,48,0.48046875,0.029641881867540274,0.004451535898491735
10202.569763183597,74.09002685546878,48,-73.92041015624636,0.03662182043420003,0.00432952306851495
10141.610290527346,74.09002685546878,48,-60.95947265625182,0.042377921804542036,0.004416582591175794
10095.529968261719,74.09002685546878,48,-46.08032226562682,0.04672905862678246,0.004529561243307579
10084.490173339844,74.09002685546878,48,-11.039794921875,0.04777149183542313,0.004564472828102135
10305.28973388672,74.09002685546878,48,220.79956054687682,0.026922481867741814,0.00426567391131801
10351.370056152346,74.09002685546878,48,46.080322265625,0.022571345045501557,0.006330463073850111
10460.330261230469,74.09002685546878,48,108.96020507812318,0.012282772024215608,0.006410470478241983
10486.249938964844,74.09002685546878,48,25.919677734375,0.009835305108499793,0.006782188478317695
